yr,cls,tech,tech_shr_of_vmt,tech_shr_of_trk,tech_shr_of_vmt_v7,tech_shr_of_trk_v7
2034,78Sleep,adv_conv,0.5263014952295436,0.5141645055229143,0.5263014952295436,0.5141645055229143
2034,78Sleep,bev,0,0,0,0
2034,78Sleep,conventional_diesel_ice,0.039791180198265295,0.08471699173802173,0.03979118019826529,0.08471699173802172
2034,78Sleep,fcev,0,0,0,0
2034,78Sleep,hev,0.4339073245721912,0.40111850273906385,0.4339073245721912,0.40111850273906385
2034,78Sleep,na,0,0,0,0
2034,78SU,adv_conv,0.0072175639108647965,0.0013160368788901766,0.007217563910864796,0.0013160368788901764
2034,78SU,bev,0,0,0,0
2034,78SU,conventional_diesel_ice,0.312570087910037,0.5303463094150015,0.312570087910037,0.5303463094150015
2034,78SU,fcev,0.00704893880161244,0.0013565311137281382,0.00704893880161244,0.0013565311137281382
2034,78SU,hev,0.6731634093774856,0.4669811225923803,0.6731634093774856,0.4669811225923803
2034,78SU,na,0,0,0,0
2035,78Day,adv_conv,0.42045352583888873,0.3361136852245201,0.42045352583888873,0.3361136852245201
2035,78Day,bev,0,0,0,0
2035,78Day,conventional_diesel_ice,0.229348150813634,0.40317392376101024,0.229348150813634,0.40317392376101024
2035,78Day,fcev,0,0,0,0
2035,78Day,hev,0.3501983233474774,0.26071239101446986,0.3501983233474774,0.26071239101446986
2035,78Day,na,0,0,0,0
2035,78Sleep,adv_conv,0.5271706539946629,0.5148058416930824,0.527170653994663,0.5148058416930825
2035,78Sleep,bev,0,0,0,0
2035,78Sleep,conventional_diesel_ice,0.035287679613059036,0.08010476745556389,0.035287679613058946,0.0801047674555638
2035,78Sleep,fcev,0,0,0,0
2035,78Sleep,hev,0.4375416663922781,0.4050893908513535,0.4375416663922781,0.4050893908513535
2035,78Sleep,na,0,0,0,0
2035,78SU,adv_conv,0.0038995156247577678,6.825534073315035e-4,0.0038995156247577673,6.825534073315035e-4
2035,78SU,bev,0,0,0,0
2035,78SU,conventional_diesel_ice,0.3073141522742091,0.5255683630287789,0.30731415227420905,0.5255683630287789
2035,78SU,fcev,0.01151856600814089,0.002332278150049313,0.01151856600814089,0.002332278150049313
2035,78SU,hev,0.6772677660928921,0.4714168054138404,0.6772677660928922,0.4714168054138404
2035,78SU,na,0,0,0,0
2036,78Day,adv_conv,0.4246607383818352,0.342717591813385,0.4246607383818352,0.342717591813385
2036,78Day,bev,0,0,0,0
2036,78Day,conventional_diesel_ice,0.21555554744907432,0.3861889987841828,0.2155555474490743,0.3861889987841827
2036,78Day,fcev,0,0,0,0
2036,78Day,hev,0.3597837141690906,0.2710934094024325,0.3597837141690906,0.2710934094024325
2036,78Day,na,0,0,0,0
2036,78Sleep,adv_conv,0.5243794497229356,0.5118611952800887,0.5243794497229356,0.5118611952800887
2036,78Sleep,bev,0,0,0,0
2036,78Sleep,conventional_diesel_ice,0.02872775801527988,0.07279796950633148,0.028727758015279867,0.07279796950633148
2036,78Sleep,fcev,0,0,0,0
2036,78Sleep,hev,0.44689279226178463,0.4153408352135797,0.44689279226178463,0.4153408352135796
2036,78Sleep,na,0,0,0,0
2036,78SU,adv_conv,0.02093018501487628,0.004353631384275613,0.02093018501487628,0.004353631384275612
2036,78SU,bev,0,0,0,0
2036,78SU,conventional_diesel_ice,0.2879734038165885,0.5024943581185566,0.28797340381658854,0.5024943581185566
2036,78SU,fcev,0.0033402206165206987,6.309856771418291e-4,0.0033402206165206983,6.309856771418291e-4
2036,78SU,hev,0.6877561905520144,0.492521024820026,0.6877561905520144,0.492521024820026
2036,78SU,na,0,0,0,0
2037,78Day,adv_conv,0.4285383551585875,0.34771772244926213,0.42853835515858757,0.3477177224492622
2037,78Day,bev,0,0,0,0
2037,78Day,conventional_diesel_ice,0.2071130335843463,0.37619702264696087,0.2071130335843462,0.3761970226469608
2037,78Day,fcev,0,0,0,0
2037,78Day,hev,0.36434861125706636,0.2760852549037772,0.3643486112570664,0.2760852549037772
2037,78Day,na,0,0,0,0
2037,78Sleep,adv_conv,0.5213276414346387,0.50861864457235,0.5213276414346387,0.50861864457235
2037,78Sleep,bev,0,0,0,0
2037,78Sleep,conventional_diesel_ice,0.02811070216610621,0.07180773609893396,0.028110702166106245,0.07180773609893398
2037,78Sleep,fcev,0,0,0,0
2037,78Sleep,hev,0.4505616563992551,0.41957361932871584,0.45056165639925516,0.41957361932871584
2037,78Sleep,na,0,0,0,0
2037,78SU,adv_conv,0.03410878625906326,0.008153278486896828,0.03410878625906326,0.008153278486896828
2037,78SU,bev,0,0,0,0
2037,78SU,conventional_diesel_ice,0.2694927721694726,0.4814729089129448,0.2694927721694726,0.4814729089129448
2037,78SU,fcev,0.004141122445664595,8.057691954996266e-4,0.004141122445664594,8.057691954996266e-4
2037,78SU,hev,0.6922573191257995,0.5095680434046589,0.6922573191257995,0.5095680434046589
2037,78SU,na,0,0,0,0
2038,78Day,adv_conv,0.42995525546156105,0.3493459551477648,0.42995525546156105,0.3493459551477648
2038,78Day,bev,0,0,0,0
2038,78Day,conventional_diesel_ice,0.19724637720141344,0.36555949355375883,0.19724637720141344,0.36555949355375883
2038,78Day,fcev,0,0,0,0
2038,78Day,hev,0.37279836733702565,0.2850945512984766,0.37279836733702565,0.2850945512984766
2038,78Day,na,0,0,0,0
2038,78Sleep,adv_conv,0.5159366159837826,0.5020404892248445,0.5159366159837826,0.5020404892248445
2038,78Sleep,bev,0,0,0,0
2038,78Sleep,conventional_diesel_ice,0.027997719127776627,0.07162565005167815,0.02799771912777661,0.07162565005167813
2038,78Sleep,fcev,0,0,0,0
2038,78Sleep,hev,0.4560656648884409,0.42633386072347723,0.45606566488844086,0.42633386072347723
2038,78Sleep,na,0,0,0,0
2038,78SU,adv_conv,0.059622206628795374,0.01719544705943672,0.059622206628795374,0.01719544705943672
2038,78SU,bev,0,0,0,0
2038,78SU,conventional_diesel_ice,0.2554698841144639,0.4591037480382993,0.2554698841144639,0.4591037480382993
2038,78SU,fcev,0.005334148624768495,0.0010861260540530387,0.005334148624768495,0.0010861260540530387
2038,78SU,hev,0.6795737606319721,0.5226146788482111,0.6795737606319721,0.5226146788482111
2038,78SU,na,0,0,0,0
2039,78Day,adv_conv,0.43203436467848416,0.3539194941465885,0.43203436467848416,0.35391949414658846
2039,78Day,bev,0,0,0,0
2039,78Day,conventional_diesel_ice,0.1866897572715028,0.35134039199514827,0.18668975727150283,0.3513403919951483
2039,78Day,fcev,1.1927156082119984e-4,4.2508828975043646e-5,1.1927156082119984e-4,4.2508828975043646e-5
2039,78Day,hev,0.38115660648919203,0.29469760502928843,0.381156606489192,0.2946976050292884
2039,78Day,na,0,0,0,0
2039,78Sleep,adv_conv,0.5113602753071492,0.49719788860974,0.5113602753071492,0.49719788860974
2039,78Sleep,bev,0,0,0,0
2039,78Sleep,conventional_diesel_ice,0.025239790228683313,0.06759863224905237,0.02523979022868334,0.06759863224905241
2039,78Sleep,fcev,0,0,0,0
2039,78Sleep,hev,0.4633999344641675,0.43520347914120744,0.4633999344641675,0.43520347914120744
2039,78Sleep,na,0,0,0,0
2039,78SU,adv_conv,0.1022904922636552,0.03661353103803487,0.1022904922636552,0.03661353103803487
2039,78SU,bev,0,0,0,0
2039,78SU,conventional_diesel_ice,0.22316017273272992,0.4171922311813627,0.22316017273272992,0.4171922311813627
2039,78SU,fcev,0.00721429468264817,0.0015563907783532906,0.00721429468264817,0.0015563907783532906
2039,78SU,hev,0.6673350403209666,0.5446378470022493,0.6673350403209666,0.5446378470022493
2039,78SU,na,0,0,0,0
2040,78Day,adv_conv,0.43472220277907836,0.3588183588569023,0.43472220277907836,0.3588183588569022
2040,78Day,bev,0,0,0,0
2040,78Day,conventional_diesel_ice,0.17558258738451124,0.33639711603764616,0.1755825873845112,0.33639711603764616
2040,78Day,fcev,0.001622586930118082,6.077774228584016e-4,0.001622586930118082,6.077774228584016e-4
2040,78Day,hev,0.38807262290629246,0.30417674768259345,0.38807262290629246,0.3041767476825934
2040,78Day,na,0,0,0,0
2040,78Sleep,adv_conv,0.5054325268369219,0.4907569525813436,0.5054325268369219,0.49075695258134355
2040,78Sleep,bev,0,0,0,0
2040,78Sleep,conventional_diesel_ice,0.02495758631689083,0.06635901486458862,0.024957586316890875,0.06635901486458864
2040,78Sleep,fcev,0,0,0,0
2040,78Sleep,hev,0.46960988684618743,0.4428840325540676,0.46960988684618743,0.4428840325540676
2040,78Sleep,na,0,0,0,0
2040,78SU,adv_conv,0.1691749123557761,0.08019978007665751,0.1691749123557761,0.08019978007665751
2040,78SU,bev,0,0,0,0
2040,78SU,conventional_diesel_ice,0.1903281887044819,0.36570091223414114,0.19032818870448198,0.36570091223414125
2040,78SU,fcev,0.00987648198984252,0.0022653376319752643,0.00987648198984252,0.0022653376319752643
2040,78SU,hev,0.6306204169498993,0.5518339700572261,0.6306204169498992,0.5518339700572261
2040,78SU,na,0,0,0,0
2041,78Day,adv_conv,0.4378618905628425,0.36782159685021204,0.4378618905628425,0.36782159685021204
2041,78Day,bev,0,0,0,0
2041,78Day,conventional_diesel_ice,0.15575591916613166,0.3106488361214778,0.15575591916613163,0.3106488361214778
2041,78Day,fcev,0.01092855618909447,0.00471043100087582,0.01092855618909447,0.00471043100087582
2041,78Day,hev,0.3954536340819315,0.31681913602743456,0.39545363408193157,0.31681913602743456
2041,78Day,na,0,0,0,0
2041,78Sleep,adv_conv,0.5016932811338919,0.48656161603012826,0.5016932811338919,0.48656161603012826
2041,78Sleep,bev,0,0,0,0
2041,78Sleep,conventional_diesel_ice,0.02343278384329582,0.06368359948877937,0.023432783843295786,0.06368359948877933
2041,78Sleep,fcev,0,0,0,0
2041,78Sleep,hev,0.47487393502281244,0.4497547844810922,0.4748739350228125,0.4497547844810922
2041,78Sleep,na,0,0,0,0
2041,78SU,adv_conv,0.27133754099012175,0.16653134603659125,0.27133754099012175,0.16653134603659125
2041,78SU,bev,0,0,0,0
2041,78SU,conventional_diesel_ice,0.1401633741057037,0.28079223104397993,0.14016337410570373,0.28079223104397993
2041,78SU,fcev,0.015409029968862243,0.003919782428678568,0.015409029968862242,0.003919782428678568
2041,78SU,hev,0.5730900549353122,0.5487566404907503,0.5730900549353122,0.5487566404907503
2041,78SU,na,0,0,0,0
2042,78Day,adv_conv,0.4248358512970927,0.3641599151888218,0.4248358512970927,0.3641599151888218
2042,78Day,bev,0,0,0,0
2042,78Day,conventional_diesel_ice,0.14221813084117493,0.2915764758926636,0.14221813084117493,0.2915764758926636
2042,78Day,fcev,0.04150197067657518,0.021430491324419567,0.04150197067657517,0.021430491324419567
2042,78Day,hev,0.39144404718515735,0.3228331175940953,0.39144404718515735,0.32283311759409533
2042,78Day,na,0,0,0,0
2042,78Sleep,adv_conv,0.49773324466391294,0.4810899084072735,0.4977332446639129,0.4810899084072735
2042,78Sleep,bev,0,0,0,0
2042,78Sleep,conventional_diesel_ice,0.023869904035587596,0.06393181397173457,0.02386990403558762,0.06393181397173459
2042,78Sleep,fcev,8.421496692117555e-5,4.328302493563222e-5,8.421496692117555e-5,4.328302493563222e-5
2042,78Sleep,hev,0.4783126363335784,0.45493499459605613,0.4783126363335784,0.45493499459605613
2042,78Sleep,na,0,0,0,0
2042,78SU,adv_conv,0.34351655575964507,0.2385369805939801,0.34351655575964507,0.2385369805939801
2042,78SU,bev,2.1422944061111958e-5,8.166427430045335e-6,2.142294406111196e-5,8.166427430045337e-6
2042,78SU,conventional_diesel_ice,0.08711454792119522,0.18155425265081326,0.08711454792119522,0.18155425265081326
2042,78SU,fcev,0.02549029459360783,0.0073632822697536834,0.025490294593607833,0.0073632822697536834
2042,78SU,hev,0.5438571787814906,0.572537318058023,0.5438571787814906,0.572537318058023
2042,78SU,na,0,0,0,0
2043,78Day,adv_conv,0.40402983703333323,0.3533559536619696,0.40402983703333323,0.3533559536619696
2043,78Day,bev,0,0,0,0
2043,78Day,conventional_diesel_ice,0.1302939287188655,0.2741347490239306,0.1302939287188655,0.2741347490239306
2043,78Day,fcev,0.08620580899493457,0.05068109720275058,0.08620580899493456,0.05068109720275058
2043,78Day,hev,0.37947042525286684,0.32182820011134944,0.37947042525286684,0.32182820011134944
2043,78Day,na,0,0,0,0
2043,78Sleep,adv_conv,0.4925612504884497,0.4775290746219034,0.49256125048844973,0.4775290746219034
2043,78Sleep,bev,0,0,0,0
2043,78Sleep,conventional_diesel_ice,0.02176737998797421,0.060330352360126314,0.021767379987974164,0.060330352360126266
2043,78Sleep,fcev,0.007303150920243502,0.004198308456131895,0.007303150920243502,0.004198308456131895
2043,78Sleep,hev,0.4783682186033327,0.4579422645618382,0.47836821860333273,0.45794226456183823
2043,78Sleep,na,0,0,0,0
2043,78SU,adv_conv,0.3965903788580624,0.3259808872999281,0.3965903788580625,0.3259808872999281
2043,78SU,bev,7.506312913500692e-4,2.9086916142113505e-4,7.506312913500692e-4,2.9086916142113505e-4
2043,78SU,conventional_diesel_ice,0.043197224693321594,0.09476623449867622,0.04319722469332151,0.09476623449867612
2043,78SU,fcev,0.041026252067400064,0.013609437504605025,0.041026252067400064,0.013609437504605026
2043,78SU,hev,0.5184355130898657,0.5653525715353697,0.5184355130898658,0.5653525715353698
2043,78SU,na,0,0,0,0
2044,78Day,adv_conv,0.3801671857952265,0.3376254496975914,0.3801671857952265,0.3376254496975914
2044,78Day,bev,0.0014547480052933028,0.00158253339586169,0.0014547480052933025,0.00158253339586169
2044,78Day,conventional_diesel_ice,0.12012615024723751,0.25885003496028114,0.12012615024723752,0.25885003496028114
2044,78Day,fcev,0.13780903164636712,0.08990822909411895,0.13780903164636712,0.08990822909411897
2044,78Day,hev,0.36044288430587573,0.3120337528521471,0.36044288430587573,0.3120337528521471
2044,78Day,na,0,0,0,0
2044,78Sleep,adv_conv,0.471105321364339,0.4600583821892233,0.471105321364339,0.46005838218922335
2044,78Sleep,bev,0,0,0,0
2044,78Sleep,conventional_diesel_ice,0.022489196459120033,0.061023714056748043,0.022489196459120005,0.061023714056748
2044,78Sleep,fcev,0.04649411546536773,0.033670061866873324,0.04649411546536773,0.033670061866873324
2044,78Sleep,hev,0.45991136671117333,0.44524784188715516,0.45991136671117333,0.44524784188715516
2044,78Sleep,na,0,0,0,0
2044,78SU,adv_conv,0.42634670619919107,0.4024280582450772,0.426346706199191,0.4024280582450772
2044,78SU,bev,0.005938633345800431,0.0025000958283751796,0.005938633345800431,0.0025000958283751796
2044,78SU,conventional_diesel_ice,0.014952815838123027,0.03293791348562231,0.014952815838123065,0.03293791348562233
2044,78SU,fcev,0.062285365913234594,0.024118423292256715,0.062285365913234594,0.024118423292256712
2044,78SU,hev,0.4904764787036508,0.5380155091486687,0.49047647870365074,0.5380155091486687
2044,78SU,na,0,0,0,0
2045,78Day,adv_conv,0.3566167467156476,0.3181119134109333,0.3566167467156476,0.3181119134109333
2045,78Day,bev,0.013386016989030575,0.015334645058349939,0.013386016989030575,0.015334645058349939
2045,78Day,conventional_diesel_ice,0.11027160551014192,0.24470368280822516,0.11027160551014194,0.24470368280822513
2045,78Day,fcev,0.18072311896795806,0.1261767900347461,0.18072311896795806,0.1261767900347461
2045,78Day,hev,0.339002511817222,0.29567296868774573,0.339002511817222,0.29567296868774573
2045,78Day,na,0,0,0,0
2045,78Sleep,adv_conv,0.4295812578821172,0.4229839973568471,0.4295812578821172,0.4229839973568471
2045,78Sleep,bev,0.0037681148198621867,0.003485467797938638,0.0037681148198621867,0.0034854677979386382
2045,78Sleep,conventional_diesel_ice,0.02261469484525507,0.060986018354487276,0.022614694845255075,0.06098601835448727
2045,78Sleep,fcev,0.12249234191499546,0.10028166112286974,0.12249234191499546,0.10028166112286975
2045,78Sleep,hev,0.4215435905377702,0.41226285536785706,0.4215435905377702,0.41226285536785706
2045,78Sleep,na,0,0,0,0
2045,78SU,adv_conv,0.42580919667379535,0.4349013918263961,0.42580919667379535,0.4349013918263961
2045,78SU,bev,0.022038730757684245,0.010652296980987613,0.022038730757684245,0.010652296980987613
2045,78SU,conventional_diesel_ice,0.002295871403720069,0.004491106919666287,0.002295871403720074,0.004491106919666304
2045,78SU,fcev,0.09187181973795222,0.04350458789746946,0.0918718197379522,0.04350458789746945
2045,78SU,hev,0.457984381426848,0.5064506163754807,0.457984381426848,0.5064506163754806
2045,78SU,na,0,0,0,0
2046,78Day,adv_conv,0.3356349841274538,0.2973841420732095,0.3356349841274538,0.2973841420732095
2046,78Day,bev,0.02939042112492187,0.03560266190327984,0.02939042112492187,0.03560266190327984
2046,78Day,conventional_diesel_ice,0.10650364382757947,0.23851404629244125,0.10650364382757946,0.23851404629244125
2046,78Day,fcev,0.2067723636124961,0.14955260542676888,0.2067723636124961,0.14955260542676888
2046,78Day,hev,0.3216985873075489,0.27894654430430077,0.32169858730754897,0.27894654430430077
2046,78Day,na,0,0,0,0
2046,78Sleep,adv_conv,0.39051015198986927,0.38523887203060236,0.3905101519898693,0.38523887203060236
2046,78Sleep,bev,0.026041890755069148,0.024845274282935415,0.026041890755069148,0.024845274282935415
2046,78Sleep,conventional_diesel_ice,0.023151072964101013,0.061501338720353946,0.023151072964100967,0.061501338720353904
2046,78Sleep,fcev,0.17632987577042,0.15172973325420772,0.17632987577042,0.15172973325420774
2046,78Sleep,hev,0.38396700852054066,0.37668478171190034,0.38396700852054066,0.3766847817119004
2046,78Sleep,na,0,0,0,0
2046,78SU,adv_conv,0.4061958072198899,0.4329757723458261,0.4061958072198899,0.4329757723458261
2046,78SU,bev,0.04984014125452316,0.02946223071377008,0.049840141254523164,0.029462230713770084
2046,78SU,conventional_diesel_ice,3.4774689547590693e-4,3.4774689547587104e-4,3.4774689547587234e-4,3.477468954758483e-4
2046,78SU,fcev,0.12127094075632162,0.06685216991157475,0.12127094075632162,0.06685216991157475
2046,78SU,hev,0.42234536387378924,0.47036208013335323,0.4223453638737893,0.47036208013335323
2046,78SU,na,0,0,0,0
2047,78Day,adv_conv,0.32118265194777573,0.2824877152951591,0.32118265194777573,0.2824877152951591
2047,78Day,bev,0.043605922644813076,0.05558629112658546,0.043605922644813076,0.05558629112658546
2047,78Day,conventional_diesel_ice,0.10170162922399781,0.22927839930957408,0.10170162922399784,0.2292783993095741
2047,78Day,fcev,0.22537483532841443,0.1677114171244577,0.22537483532841443,0.1677114171244577
2047,78Day,hev,0.3081349608549991,0.2649361771442239,0.3081349608549991,0.2649361771442239
2047,78Day,na,0,0,0,0
2047,78Sleep,adv_conv,0.356539733213709,0.35071187785230024,0.3565397332137091,0.35071187785230024
2047,78Sleep,bev,0.05693874649770677,0.05578981804879987,0.05693874649770677,0.05578981804879987
2047,78Sleep,conventional_diesel_ice,0.023547133675647352,0.06188185042209638,0.023547133675647296,0.061881850422096325
2047,78Sleep,fcev,0.21173581424308421,0.18760514416557322,0.21173581424308421,0.18760514416557322
2047,78Sleep,hev,0.35123857236985273,0.34401130951123016,0.3512385723698528,0.34401130951123016
2047,78Sleep,na,0,0,0,0
2047,78SU,adv_conv,0.3797973869973616,0.41669120744518695,0.3797973869973616,0.41669120744518695
2047,78SU,bev,0.08679972870235261,0.05881127497831804,0.08679972870235261,0.05881127497831804
2047,78SU,conventional_diesel_ice,9.687909064150174e-5,9.687909064149471e-5,9.68790906415046e-5,9.687909064150372e-5
2047,78SU,fcev,0.14412662615806265,0.08597784513972022,0.14412662615806265,0.08597784513972022
2047,78SU,hev,0.3891793790515815,0.4384227933461334,0.3891793790515815,0.4384227933461334
2047,78SU,na,0,0,0,0
2048,78Day,adv_conv,0.31062856811943595,0.26811456376444637,0.31062856811943595,0.26811456376444637
2048,78Day,bev,0.05187100019409645,0.06917338490141418,0.05187100019409644,0.06917338490141417
2048,78Day,conventional_diesel_ice,0.10146710102420842,0.229071110054845,0.10146710102420842,0.229071110054845
2048,78Day,fcev,0.23595594558448332,0.17860221934026538,0.23595594558448335,0.1786022193402654
2048,78Day,hev,0.30007738507777604,0.25503872193902927,0.30007738507777604,0.25503872193902927
2048,78Day,na,0,0,0,0
2048,78Sleep,adv_conv,0.3345140055878275,0.3273984585026214,0.33451400558782746,0.32739845850262134
2048,78Sleep,bev,0.08016371296471547,0.08003504822902971,0.08016371296471547,0.0800350482290297
2048,78Sleep,conventional_diesel_ice,0.02381995757793512,0.062141961958668945,0.023819957577935192,0.062141961958669015
2048,78Sleep,fcev,0.23126207459089226,0.2083599466940515,0.23126207459089224,0.2083599466940515
2048,78Sleep,hev,0.33024024927862977,0.32206458461562826,0.3302402492786297,0.32206458461562826
2048,78Sleep,na,0,0,0,0
2048,78SU,adv_conv,0.35925549907159343,0.4021693954284528,0.35925549907159343,0.4021693954284528
2048,78SU,bev,0.11762812249574107,0.08479652316651858,0.11762812249574107,0.08479652316651858
2048,78SU,conventional_diesel_ice,1.3884614712736003e-5,1.3884614712733243e-5,1.3884614712704199e-5,1.3884614712712098e-5
2048,78SU,fcev,0.1581537591476254,0.09776720498787611,0.1581537591476254,0.0977672049878761
2048,78SU,hev,0.36494873467032724,0.4152529918024399,0.3649487346703273,0.4152529918024399
2048,78SU,na,0,0,0,0
2049,78Day,adv_conv,0.3055607936135663,0.26165143780860023,0.3055607936135663,0.2616514378086003
2049,78Day,bev,0.05750572818816158,0.07872190899675523,0.05750572818816159,0.07872190899675523
2049,78Day,conventional_diesel_ice,0.09815351102639755,0.22406514937532848,0.09815351102639751,0.22406514937532848
2049,78Day,fcev,0.24317091739190363,0.1864911752697756,0.24317091739190363,0.1864911752697756
2049,78Day,hev,0.29560904977997116,0.24907032854954067,0.29560904977997116,0.24907032854954067
2049,78Day,na,0,0,0,0
2049,78Sleep,adv_conv,0.32101336606655406,0.3126341226438097,0.321013366066554,0.3126341226438097
2049,78Sleep,bev,0.09691392006070833,0.09771769814967944,0.09691392006070833,0.09771769814967943
2049,78Sleep,conventional_diesel_ice,0.0232244210801347,0.06162143798664064,0.02322442108013475,0.061621437986640694
2049,78Sleep,fcev,0.242060685897586,0.2203554280018691,0.242060685897586,0.2203554280018691
2049,78Sleep,hev,0.31678760689501706,0.30767131321800095,0.316787606895017,0.30767131321800095
2049,78Sleep,na,0,0,0,0
2049,78SU,adv_conv,0.34522391685757176,0.39046050068678556,0.3452239168575717,0.3904605006867855
2049,78SU,bev,0.13710632655839083,0.10292045879960611,0.1371063265583908,0.1029204587996061
2049,78SU,conventional_diesel_ice,8.720124674548849e-6,8.720124674567968e-6,8.720124674566064e-6,8.720124674566065e-6
2049,78SU,fcev,0.16863860543197742,0.10743905285562523,0.1686386054319774,0.10743905285562522
2049,78SU,hev,0.34902243102738534,0.3991712675333086,0.3490224310273854,0.39917126753330867
2049,78SU,na,0,0,0,0
2050,78Day,adv_conv,0.2979608693050897,0.25101138250126787,0.2979608693050897,0.25101138250126787
2050,78Day,bev,0.06396210019339293,0.09012577703991646,0.06396210019339293,0.09012577703991646
2050,78Day,conventional_diesel_ice,0.09625625885666182,0.2209872243583273,0.09625625885666185,0.22098722435832732
2050,78Day,fcev,0.25277157176449727,0.19726809579670973,0.2527715717644972,0.1972680957967097
2050,78Day,hev,0.28904919988035843,0.24060752030377888,0.28904919988035843,0.24060752030377888
2050,78Day,na,0,0,0,0
2050,78Sleep,adv_conv,0.3053203501857572,0.29524158152984176,0.3053203501857572,0.29524158152984176
2050,78Sleep,bev,0.11886656150002038,0.12189219301579235,0.11886656150002038,0.12189219301579235
2050,78Sleep,conventional_diesel_ice,0.023525125324207453,0.0619103215564534,0.023525125324207447,0.061910321556453395
2050,78Sleep,fcev,0.2508716294518395,0.23017362068617428,0.2508716294518395,0.2301736206861743
2050,78Sleep,hev,0.30141633353817565,0.290782283211738,0.3014163335381756,0.290782283211738
2050,78Sleep,na,0,0,0,0
2050,78SU,adv_conv,0.3228918740083174,0.36447118627704594,0.3228918740083175,0.36447118627704594
2050,78SU,bev,0.17063927578789412,0.14538805840691674,0.17063927578789412,0.14538805840691674
2050,78SU,conventional_diesel_ice,3.869922095848115e-6,3.869922095849766e-6,3.869922095815642e-6,3.869922095833215e-6
2050,78SU,fcev,0.18185980456390857,0.1217210643055287,0.18185980456390857,0.12172106430552872
2050,78SU,hev,0.32460517571778397,0.36841582108841286,0.3246051757177839,0.36841582108841286
2050,78SU,na,0,0,0,0
